id,repo_id,user_id,commit_hash,author_name,author_email,commit_date,message,weekday,hour,additions,deletions,total_changes,year,month,year_month,is_weekend,is_business_hours
483,2,1,ccb5d55c,Developer Profile,dev@intelligence.platform,2024-11-20 11:33:44.132678+00:00,Optimize core module in Deep Timeseries Forecasting,2,11,137,43,120,2024,11,2024-11,0,1
35,1,1,479f21e9,Developer Profile,dev@intelligence.platform,2024-11-21 14:16:24.125680+00:00,Add unit tests for core module in Credit Fraud Detection Engine,3,14,108,10,19,2024,11,2024-11,0,1
36,1,1,53739828,Developer Profile,dev@intelligence.platform,2024-11-21 15:27:34.125680+00:00,Refactor core module in Credit Fraud Detection Engine,3,15,44,20,45,2024,11,2024-11,0,1
484,2,1,a6b5ec8b,Developer Profile,dev@intelligence.platform,2024-11-22 09:43:39.132678+00:00,Optimize core module in Deep Timeseries Forecasting,4,9,76,21,234,2024,11,2024-11,0,1
1113,4,1,0ad3cc09,Developer Profile,dev@intelligence.platform,2024-11-22 21:49:37.141072+00:00,Add unit tests for core module in Customer Churn Propensity Analytics,4,21,33,38,197,2024,11,2024-11,0,0
1114,4,1,339146ff,Developer Profile,dev@intelligence.platform,2024-11-23 17:25:56.141072+00:00,Benchmark core module in Customer Churn Propensity Analytics,5,17,67,11,160,2024,11,2024-11,1,0
1290,5,1,a13e5336,Developer Profile,dev@intelligence.platform,2024-11-23 22:12:07.143646+00:00,Update documentation for core module in Sql Analytics Templates,5,22,83,16,125,2024,11,2024-11,1,0
903,3,1,cd6d30af,Developer Profile,dev@intelligence.platform,2024-11-24 15:52:06.138678+00:00,Update documentation for core module in Clinical Nlp Pipeline,6,15,57,52,169,2024,11,2024-11,1,0
485,2,1,80948217,Developer Profile,dev@intelligence.platform,2024-11-25 14:26:36.132678+00:00,Update documentation for core module in Deep Timeseries Forecasting,0,14,18,42,133,2024,11,2024-11,0,1
1115,4,1,9a001d94,Developer Profile,dev@intelligence.platform,2024-11-25 21:02:14.141072+00:00,Implement core module in Customer Churn Propensity Analytics,0,21,130,37,105,2024,11,2024-11,0,0
37,1,1,5263397f,Developer Profile,dev@intelligence.platform,2024-11-25 22:14:50.125680+00:00,Update documentation for core module in Credit Fraud Detection Engine,0,22,53,47,40,2024,11,2024-11,0,0
38,1,1,5a7b01ef,Developer Profile,dev@intelligence.platform,2024-11-26 22:38:40.125680+00:00,Optimize core module in Credit Fraud Detection Engine,1,22,158,56,22,2024,11,2024-11,0,0
39,1,1,788aa350,Developer Profile,dev@intelligence.platform,2024-11-27 09:10:41.125680+00:00,Optimize core module in Credit Fraud Detection Engine,2,9,80,9,123,2024,11,2024-11,0,1
40,1,1,e233ae32,Developer Profile,dev@intelligence.platform,2024-11-27 17:28:32.125680+00:00,Add unit tests for core module in Credit Fraud Detection Engine,2,17,120,30,32,2024,11,2024-11,0,1
41,1,1,229e1d94,Developer Profile,dev@intelligence.platform,2024-11-28 09:54:55.125680+00:00,Upgrade dependencies for core module in Credit Fraud Detection Engine,3,9,122,33,192,2024,11,2024-11,0,1
1116,4,1,9a067c60,Developer Profile,dev@intelligence.platform,2024-12-01 15:45:05.141072+00:00,Implement core module in Customer Churn Propensity Analytics,6,15,104,43,116,2024,12,2024-12,1,0
486,2,1,88b83dda,Developer Profile,dev@intelligence.platform,2024-12-01 16:42:25.132678+00:00,Refactor core module in Deep Timeseries Forecasting,6,16,40,39,151,2024,12,2024-12,1,0
42,1,1,fd76315c,Developer Profile,dev@intelligence.platform,2024-12-02 15:08:08.125680+00:00,Upgrade dependencies for core module in Credit Fraud Detection Engine,0,15,180,45,84,2024,12,2024-12,0,1
487,2,1,da195bd7,Developer Profile,dev@intelligence.platform,2024-12-02 17:31:51.132678+00:00,Refactor core module in Deep Timeseries Forecasting,0,17,116,57,155,2024,12,2024-12,0,1
43,1,1,1ee18be3,Developer Profile,dev@intelligence.platform,2024-12-02 21:56:21.125680+00:00,Implement core module in Credit Fraud Detection Engine,0,21,153,8,94,2024,12,2024-12,0,0
1117,4,1,99a9a86f,Developer Profile,dev@intelligence.platform,2024-12-03 17:14:57.141072+00:00,Benchmark core module in Customer Churn Propensity Analytics,1,17,38,58,62,2024,12,2024-12,0,1
488,2,1,723e378e,Developer Profile,dev@intelligence.platform,2024-12-04 14:07:50.132678+00:00,Update documentation for core module in Deep Timeseries Forecasting,2,14,168,15,142,2024,12,2024-12,0,1
904,3,1,e9e85599,Developer Profile,dev@intelligence.platform,2024-12-04 19:33:49.138678+00:00,Add unit tests for core module in Clinical Nlp Pipeline,2,19,68,42,31,2024,12,2024-12,0,0
1291,5,1,3b67540b,Developer Profile,dev@intelligence.platform,2024-12-06 10:43:53.143646+00:00,Upgrade dependencies for core module in Sql Analytics Templates,4,10,172,33,162,2024,12,2024-12,0,1
44,1,1,63f26387,Developer Profile,dev@intelligence.platform,2024-12-08 10:14:14.125680+00:00,Optimize core module in Credit Fraud Detection Engine,6,10,23,18,80,2024,12,2024-12,1,0
489,2,1,577ea196,Developer Profile,dev@intelligence.platform,2024-12-08 10:31:42.132678+00:00,Upgrade dependencies for core module in Deep Timeseries Forecasting,6,10,98,55,71,2024,12,2024-12,1,0
1292,5,1,7c821705,Developer Profile,dev@intelligence.platform,2024-12-08 21:29:41.143646+00:00,Add unit tests for core module in Sql Analytics Templates,6,21,123,23,78,2024,12,2024-12,1,0
1118,4,1,c03936d2,Developer Profile,dev@intelligence.platform,2024-12-09 17:12:26.141072+00:00,Fix bug in core module in Customer Churn Propensity Analytics,0,17,93,31,26,2024,12,2024-12,0,1
1119,4,1,8b2f7300,Developer Profile,dev@intelligence.platform,2024-12-09 17:47:52.141072+00:00,Fix bug in core module in Customer Churn Propensity Analytics,0,17,149,2,90,2024,12,2024-12,0,1
1293,5,1,b25eecbd,Developer Profile,dev@intelligence.platform,2024-12-09 19:04:45.143646+00:00,Optimize core module in Sql Analytics Templates,0,19,153,6,171,2024,12,2024-12,0,0
1120,4,1,2dcbe6a2,Developer Profile,dev@intelligence.platform,2024-12-10 17:14:37.141072+00:00,Update documentation for core module in Customer Churn Propensity Analytics,1,17,32,55,156,2024,12,2024-12,0,1
1121,4,1,f67b9cc6,Developer Profile,dev@intelligence.platform,2024-12-10 19:13:03.141072+00:00,Implement core module in Customer Churn Propensity Analytics,1,19,65,56,88,2024,12,2024-12,0,0
45,1,1,48959a17,Developer Profile,dev@intelligence.platform,2024-12-11 09:17:33.125680+00:00,Benchmark core module in Credit Fraud Detection Engine,2,9,140,19,205,2024,12,2024-12,0,1
1122,4,1,66a5a1b9,Developer Profile,dev@intelligence.platform,2024-12-11 10:05:59.141072+00:00,Add unit tests for core module in Customer Churn Propensity Analytics,2,10,53,48,126,2024,12,2024-12,0,1
1123,4,1,08387c6a,Developer Profile,dev@intelligence.platform,2024-12-11 15:25:48.141072+00:00,Add unit tests for core module in Customer Churn Propensity Analytics,2,15,172,49,118,2024,12,2024-12,0,1
905,3,1,4acfa704,Developer Profile,dev@intelligence.platform,2024-12-11 21:11:18.138678+00:00,Update documentation for core module in Clinical Nlp Pipeline,2,21,164,19,152,2024,12,2024-12,0,0
906,3,1,6735ffe1,Developer Profile,dev@intelligence.platform,2024-12-12 09:45:58.138678+00:00,Optimize core module in Clinical Nlp Pipeline,3,9,164,35,128,2024,12,2024-12,0,1
46,1,1,dee4096f,Developer Profile,dev@intelligence.platform,2024-12-12 22:17:31.125680+00:00,Upgrade dependencies for core module in Credit Fraud Detection Engine,3,22,163,50,153,2024,12,2024-12,0,0
907,3,1,4ffb79cc,Developer Profile,dev@intelligence.platform,2024-12-13 10:45:35.138678+00:00,Update documentation for core module in Clinical Nlp Pipeline,4,10,89,32,217,2024,12,2024-12,0,1
490,2,1,449357b9,Developer Profile,dev@intelligence.platform,2024-12-13 16:17:50.132678+00:00,Upgrade dependencies for core module in Deep Timeseries Forecasting,4,16,127,23,46,2024,12,2024-12,0,1
491,2,1,27d64b51,Developer Profile,dev@intelligence.platform,2024-12-13 19:28:13.132678+00:00,Refactor core module in Deep Timeseries Forecasting,4,19,105,45,30,2024,12,2024-12,0,0
492,2,1,168b78b3,Developer Profile,dev@intelligence.platform,2024-12-14 09:28:15.132678+00:00,Upgrade dependencies for core module in Deep Timeseries Forecasting,5,9,69,2,206,2024,12,2024-12,1,0
1294,5,1,ad2a8528,Developer Profile,dev@intelligence.platform,2024-12-14 16:18:40.143646+00:00,Refactor core module in Sql Analytics Templates,5,16,134,27,108,2024,12,2024-12,1,0
908,3,1,b6bfdd90,Developer Profile,dev@intelligence.platform,2024-12-14 16:22:39.138678+00:00,Add unit tests for core module in Clinical Nlp Pipeline,5,16,28,21,17,2024,12,2024-12,1,0
1295,5,1,7e975ced,Developer Profile,dev@intelligence.platform,2024-12-15 10:02:01.143646+00:00,Refactor core module in Sql Analytics Templates,6,10,86,55,37,2024,12,2024-12,1,0
47,1,1,e4cadf44,Developer Profile,dev@intelligence.platform,2024-12-15 11:31:46.125680+00:00,Add unit tests for core module in Credit Fraud Detection Engine,6,11,85,53,227,2024,12,2024-12,1,0
1296,5,1,82a7aac7,Developer Profile,dev@intelligence.platform,2024-12-15 22:11:58.143646+00:00,Refactor core module in Sql Analytics Templates,6,22,15,36,201,2024,12,2024-12,1,0
909,3,1,0d7d5921,Developer Profile,dev@intelligence.platform,2024-12-17 16:37:05.138678+00:00,Refactor core module in Clinical Nlp Pipeline,1,16,50,36,95,2024,12,2024-12,0,1
493,2,1,17c889a5,Developer Profile,dev@intelligence.platform,2024-12-17 17:40:38.132678+00:00,Benchmark core module in Deep Timeseries Forecasting,1,17,125,48,48,2024,12,2024-12,0,1
494,2,1,7a810506,Developer Profile,dev@intelligence.platform,2024-12-18 09:11:13.132678+00:00,Update documentation for core module in Deep Timeseries Forecasting,2,9,11,39,119,2024,12,2024-12,0,1
1124,4,1,b0059c69,Developer Profile,dev@intelligence.platform,2024-12-18 15:36:13.141072+00:00,Add unit tests for core module in Customer Churn Propensity Analytics,2,15,117,48,168,2024,12,2024-12,0,1
495,2,1,36b28b7a,Developer Profile,dev@intelligence.platform,2024-12-18 15:50:35.132678+00:00,Benchmark core module in Deep Timeseries Forecasting,2,15,98,7,29,2024,12,2024-12,0,1
496,2,1,80d8fb9a,Developer Profile,dev@intelligence.platform,2024-12-19 10:57:35.132678+00:00,Benchmark core module in Deep Timeseries Forecasting,3,10,12,46,40,2024,12,2024-12,0,1
497,2,1,1395fe84,Developer Profile,dev@intelligence.platform,2024-12-22 09:48:30.132678+00:00,Update documentation for core module in Deep Timeseries Forecasting,6,9,17,14,137,2024,12,2024-12,1,0
1297,5,1,dd35dda7,Developer Profile,dev@intelligence.platform,2024-12-22 11:15:09.143646+00:00,Upgrade dependencies for core module in Sql Analytics Templates,6,11,41,9,90,2024,12,2024-12,1,0
498,2,1,1219623c,Developer Profile,dev@intelligence.platform,2024-12-22 15:43:00.132678+00:00,Update documentation for core module in Deep Timeseries Forecasting,6,15,77,50,230,2024,12,2024-12,1,0
499,2,1,cc82ecec,Developer Profile,dev@intelligence.platform,2024-12-22 17:16:02.132678+00:00,Optimize core module in Deep Timeseries Forecasting,6,17,170,42,19,2024,12,2024-12,1,0
500,2,1,a88ae5e2,Developer Profile,dev@intelligence.platform,2024-12-22 19:14:10.132678+00:00,Fix bug in core module in Deep Timeseries Forecasting,6,19,84,49,114,2024,12,2024-12,1,0
48,1,1,6bfcb6cc,Developer Profile,dev@intelligence.platform,2024-12-23 11:40:08.125680+00:00,Update documentation for core module in Credit Fraud Detection Engine,0,11,146,59,35,2024,12,2024-12,0,1
501,2,1,e033f06a,Developer Profile,dev@intelligence.platform,2024-12-23 21:28:52.132678+00:00,Benchmark core module in Deep Timeseries Forecasting,0,21,178,25,237,2024,12,2024-12,0,0
502,2,1,1d1441f3,Developer Profile,dev@intelligence.platform,2024-12-23 21:43:33.132678+00:00,Fix bug in core module in Deep Timeseries Forecasting,0,21,34,31,73,2024,12,2024-12,0,0
1298,5,1,9322b28f,Developer Profile,dev@intelligence.platform,2024-12-24 09:30:47.143646+00:00,Optimize core module in Sql Analytics Templates,1,9,57,15,75,2024,12,2024-12,0,1
49,1,1,d87c3677,Developer Profile,dev@intelligence.platform,2024-12-24 22:25:32.125680+00:00,Optimize core module in Credit Fraud Detection Engine,1,22,72,28,56,2024,12,2024-12,0,0
503,2,1,b40dc69c,Developer Profile,dev@intelligence.platform,2024-12-25 14:18:06.132678+00:00,Add unit tests for core module in Deep Timeseries Forecasting,2,14,29,12,102,2024,12,2024-12,0,1
504,2,1,a1d84e4c,Developer Profile,dev@intelligence.platform,2024-12-25 16:53:34.132678+00:00,Update documentation for core module in Deep Timeseries Forecasting,2,16,12,20,86,2024,12,2024-12,0,1
910,3,1,0fd8c14e,Developer Profile,dev@intelligence.platform,2024-12-25 19:52:43.138678+00:00,Implement core module in Clinical Nlp Pipeline,2,19,50,5,222,2024,12,2024-12,0,0
1299,5,1,6fe34fe1,Developer Profile,dev@intelligence.platform,2024-12-26 16:22:31.143646+00:00,Implement core module in Sql Analytics Templates,3,16,38,56,167,2024,12,2024-12,0,1
505,2,1,cfe8c920,Developer Profile,dev@intelligence.platform,2024-12-26 21:16:33.132678+00:00,Benchmark core module in Deep Timeseries Forecasting,3,21,56,56,197,2024,12,2024-12,0,0
1300,5,1,46747fa8,Developer Profile,dev@intelligence.platform,2024-12-28 16:59:34.143646+00:00,Fix bug in core module in Sql Analytics Templates,5,16,112,30,125,2024,12,2024-12,1,0
1125,4,1,d0339fbf,Developer Profile,dev@intelligence.platform,2024-12-28 21:27:47.141072+00:00,Refactor core module in Customer Churn Propensity Analytics,5,21,107,4,79,2024,12,2024-12,1,0
50,1,1,e404a9fa,Developer Profile,dev@intelligence.platform,2024-12-28 21:51:42.125680+00:00,Implement core module in Credit Fraud Detection Engine,5,21,45,13,67,2024,12,2024-12,1,0
51,1,1,1f6388c4,Developer Profile,dev@intelligence.platform,2025-01-01 16:08:24.125680+00:00,Fix bug in core module in Credit Fraud Detection Engine,2,16,171,14,178,2025,1,2025-01,0,1
52,1,1,d9d659e1,Developer Profile,dev@intelligence.platform,2025-01-02 17:51:03.125680+00:00,Refactor core module in Credit Fraud Detection Engine,3,17,51,57,233,2025,1,2025-01,0,1
1126,4,1,386bb759,Developer Profile,dev@intelligence.platform,2025-01-02 21:40:50.141072+00:00,Refactor core module in Customer Churn Propensity Analytics,3,21,52,54,91,2025,1,2025-01,0,0
911,3,1,8e7f4853,Developer Profile,dev@intelligence.platform,2025-01-04 15:25:31.138678+00:00,Add unit tests for core module in Clinical Nlp Pipeline,5,15,148,60,217,2025,1,2025-01,1,0
506,2,1,b1ffd742,Developer Profile,dev@intelligence.platform,2025-01-04 15:30:23.132678+00:00,Optimize core module in Deep Timeseries Forecasting,5,15,14,40,151,2025,1,2025-01,1,0
1127,4,1,a28d9909,Developer Profile,dev@intelligence.platform,2025-01-05 21:11:44.141072+00:00,Fix bug in core module in Customer Churn Propensity Analytics,6,21,160,57,39,2025,1,2025-01,1,0
53,1,1,5126eb06,Developer Profile,dev@intelligence.platform,2025-01-05 22:35:16.125680+00:00,Add unit tests for core module in Credit Fraud Detection Engine,6,22,114,14,64,2025,1,2025-01,1,0
54,1,1,4debcea8,Developer Profile,dev@intelligence.platform,2025-01-06 11:18:43.125680+00:00,Upgrade dependencies for core module in Credit Fraud Detection Engine,0,11,143,51,35,2025,1,2025-01,0,1
55,1,1,ba8bee3f,Developer Profile,dev@intelligence.platform,2025-01-06 14:52:59.125680+00:00,Refactor core module in Credit Fraud Detection Engine,0,14,18,11,186,2025,1,2025-01,0,1
507,2,1,fe85b3e3,Developer Profile,dev@intelligence.platform,2025-01-06 21:24:02.132678+00:00,Benchmark core module in Deep Timeseries Forecasting,0,21,70,56,189,2025,1,2025-01,0,0
56,1,1,f340132b,Developer Profile,dev@intelligence.platform,2025-01-07 09:29:52.125680+00:00,Add unit tests for core module in Credit Fraud Detection Engine,1,9,30,10,154,2025,1,2025-01,0,1
1128,4,1,5a7194c6,Developer Profile,dev@intelligence.platform,2025-01-07 11:11:01.141072+00:00,Benchmark core module in Customer Churn Propensity Analytics,1,11,86,13,130,2025,1,2025-01,0,1
508,2,1,dfb27c44,Developer Profile,dev@intelligence.platform,2025-01-07 21:27:23.132678+00:00,Optimize core module in Deep Timeseries Forecasting,1,21,175,9,69,2025,1,2025-01,0,0
912,3,1,39f91cc5,Developer Profile,dev@intelligence.platform,2025-01-08 10:20:05.138678+00:00,Optimize core module in Clinical Nlp Pipeline,2,10,109,33,60,2025,1,2025-01,0,1
57,1,1,eeb784d0,Developer Profile,dev@intelligence.platform,2025-01-08 15:02:10.125680+00:00,Update documentation for core module in Credit Fraud Detection Engine,2,15,142,31,216,2025,1,2025-01,0,1
509,2,1,31ca2112,Developer Profile,dev@intelligence.platform,2025-01-08 22:54:37.132678+00:00,Implement core module in Deep Timeseries Forecasting,2,22,126,20,182,2025,1,2025-01,0,0
913,3,1,630b2114,Developer Profile,dev@intelligence.platform,2025-01-09 09:47:57.138678+00:00,Update documentation for core module in Clinical Nlp Pipeline,3,9,137,25,97,2025,1,2025-01,0,1
914,3,1,64a6e672,Developer Profile,dev@intelligence.platform,2025-01-13 10:07:34.138678+00:00,Optimize core module in Clinical Nlp Pipeline,0,10,145,54,162,2025,1,2025-01,0,1
915,3,1,d2807d9d,Developer Profile,dev@intelligence.platform,2025-01-13 22:20:09.138678+00:00,Update documentation for core module in Clinical Nlp Pipeline,0,22,64,45,93,2025,1,2025-01,0,0
58,1,1,426467d7,Developer Profile,dev@intelligence.platform,2025-01-14 16:39:17.125680+00:00,Update documentation for core module in Credit Fraud Detection Engine,1,16,77,34,105,2025,1,2025-01,0,1
59,1,1,ff948304,Developer Profile,dev@intelligence.platform,2025-01-15 21:36:14.125680+00:00,Optimize core module in Credit Fraud Detection Engine,2,21,90,31,205,2025,1,2025-01,0,0
60,1,1,41519c5e,Developer Profile,dev@intelligence.platform,2025-01-16 17:13:53.125680+00:00,Benchmark core module in Credit Fraud Detection Engine,3,17,57,15,122,2025,1,2025-01,0,1
1129,4,1,92d3b50a,Developer Profile,dev@intelligence.platform,2025-01-16 22:27:04.141072+00:00,Add unit tests for core module in Customer Churn Propensity Analytics,3,22,45,25,90,2025,1,2025-01,0,0
61,1,1,f3723ed8,Developer Profile,dev@intelligence.platform,2025-01-19 14:24:32.125680+00:00,Refactor core module in Credit Fraud Detection Engine,6,14,59,45,144,2025,1,2025-01,1,0
62,1,1,56308aa9,Developer Profile,dev@intelligence.platform,2025-01-19 17:26:20.125680+00:00,Optimize core module in Credit Fraud Detection Engine,6,17,145,32,25,2025,1,2025-01,1,0
63,1,1,b9ac7a4c,Developer Profile,dev@intelligence.platform,2025-01-19 21:34:31.125680+00:00,Upgrade dependencies for core module in Credit Fraud Detection Engine,6,21,141,18,205,2025,1,2025-01,1,0
510,2,1,00d255e7,Developer Profile,dev@intelligence.platform,2025-01-19 21:49:33.132678+00:00,Update documentation for core module in Deep Timeseries Forecasting,6,21,163,57,87,2025,1,2025-01,1,0
